timestamp_utc,load_mw,load_missing_flag,wind_onshore_mw,wind_missing_flag_raw,wind_missing_flag_postfill,hour_of_day,day_of_week,month,day_of_year,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,load_lag_1,load_lag_24,load_lag_48,load_lag_168,load_rollmean_24,load_rollstd_24,target_available_for_training
2024-03-30 07:00:00+00:00,3332.54,0,1799.565,0,0,7,5,3,90,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3166.0950000000003,3703.305,4045.69,3558.985,,,1
2024-03-30 08:00:00+00:00,3521.02,0,1849.82,0,0,8,5,3,90,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3332.54,3980.655,4367.17,3823.56,,,1
2024-03-30 09:00:00+00:00,3721.875,0,2189.07,0,0,9,5,3,90,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3521.02,4147.135,4521.4,4021.7,,,1
2024-03-30 10:00:00+00:00,3780.135,0,2425.78,0,0,10,5,3,90,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3721.875,4163.344999999999,,4040.49,,,1
2024-03-30 11:00:00+00:00,3797.68,0,2547.8050000000003,0,0,11,5,3,90,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3780.135,4131.375,4408.84,4084.175,,,1
2024-03-30 12:00:00+00:00,3789.02,0,2577.8100000000004,0,0,12,5,3,90,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3797.68,4115.605,4401.465,4039.66,,,1
2024-03-30 13:00:00+00:00,3807.005,0,2538.09,0,0,13,5,3,90,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3789.02,4068.735,4348.365,3965.23,,,1
2024-03-30 14:00:00+00:00,3709.6,0,2378.62,0,0,14,5,3,90,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3807.005,3976.345,4251.719999999999,3818.63,,,1
2024-03-30 15:00:00+00:00,3687.205,0,2383.46,0,0,15,5,3,90,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3709.6,3934.445,4204.55,3840.085,,,1
2024-03-30 16:00:00+00:00,3755.945,0,2367.575,0,0,16,5,3,90,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3687.205,4025.93,4283.425,3945.665,,,1
2024-03-30 17:00:00+00:00,3975.965,0,2393.32,0,0,17,5,3,90,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3755.945,4211.9,4424.49,4143.075,,,1
2024-03-30 18:00:00+00:00,4080.995,0,1904.67,0,0,18,5,3,90,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3975.965,4372.58,,4311.255,,,1
2024-03-30 19:00:00+00:00,4179.505,0,1580.44,0,0,19,5,3,90,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,4080.995,4455.465,4624.17,4410.719999999999,,,1
2024-03-30 20:00:00+00:00,4102.545,0,1524.06,0,0,20,5,3,90,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,4179.505,,4602.9400000000005,4287.459999999999,3651.6020833333337,337.5864077276115,1
2024-03-30 21:00:00+00:00,3874.125,0,1553.585,0,0,21,5,3,90,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,4102.545,4160.36,4393.48,4047.07,3639.675625,323.5975400673525,1
2024-03-30 22:00:00+00:00,3659.855,0,1432.655,0,0,22,5,3,90,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3874.125,3878.29,4069.69,3786.475,3630.5741666666663,319.64217580543,1
2024-03-30 23:00:00+00:00,3508.295,0,1372.085,0,0,23,5,3,90,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,3659.855,3679.695,3834.09,3638.73,3623.4325,320.4108116696267,1
2024-03-31 00:00:00+00:00,3370.395,0,1420.65,0,0,0,6,3,91,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3508.295,3523.07,3656.935,3508.825,3617.0710416666666,323.9857175293453,1
2024-03-31 01:00:00+00:00,3270.955,0,1252.675,0,0,1,6,3,91,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3370.395,3335.01,3516.915,3352.905,3614.402083333333,326.66310671872606,1
2024-03-31 02:00:00+00:00,3167.09,0,1391.465,0,0,2,6,3,91,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3270.955,3253.775,3353.8,3241.02,3610.790208333334,331.2706218666514,1
2024-03-31 03:00:00+00:00,3054.945,0,1437.41,0,0,3,6,3,91,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3167.09,3177.73,3256.3500000000004,3176.76,3605.674166666666,339.10494408608974,1
2024-03-31 04:00:00+00:00,2989.395,0,1306.0549999999998,0,0,4,6,3,91,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3054.945,3106.11,3228.455,3135.74,3600.8110416666664,347.31816051863547,1
2024-03-31 05:00:00+00:00,3008.905,0,1307.245,0,0,5,6,3,91,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,2989.395,3117.28,3273.925,3118.45,3596.2954166666664,354.50816630356053,1
2024-03-31 06:00:00+00:00,3104.065,0,1373.5949999999998,0,0,6,6,3,91,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3008.905,3166.0950000000003,3414.21,3145.665,3593.710833333333,357.9899793553554,1
2024-03-31 07:00:00+00:00,3284.99,0,1507.64,0,0,7,6,3,91,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3104.065,3332.54,3703.305,3267.8500000000004,3591.7295833333337,359.6260813343674,1
2024-03-31 08:00:00+00:00,3500.1,0,1465.665,0,0,8,6,3,91,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3284.99,3521.02,3980.655,3499.885,3590.8579166666664,359.83021495929466,1
2024-03-31 09:00:00+00:00,3659.365,0,1446.295,0,0,9,6,3,91,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3500.1,3721.875,4147.135,3716.46,3588.2533333333336,359.06605632944246,1
2024-03-31 10:00:00+00:00,3734.185,0,1473.6750000000002,0,0,10,6,3,91,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3659.365,3780.135,4163.344999999999,3823.46,3586.3387500000003,358.1196943950365,1
2024-03-31 11:00:00+00:00,3749.245,0,1464.87,0,0,11,6,3,91,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3734.185,3797.68,4131.375,3890.045,3584.320625,357.0116933455673,1
2024-03-31 12:00:00+00:00,3783.34,0,1536.505,0,0,12,6,3,91,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3749.245,3789.02,4115.605,3884.275,3584.083958333334,356.8719514907717,1
2024-03-31 13:00:00+00:00,3667.34,0,1475.985,0,0,13,6,3,91,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3783.34,3807.005,4068.735,3892.95,3578.2645833333336,354.2076018103807,1
2024-03-31 14:00:00+00:00,3606.235,0,1602.86,0,0,14,6,3,91,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3667.34,3709.6,3976.345,3838.67,3573.9577083333334,353.16813039715703,1
2024-03-31 15:00:00+00:00,3598.3,0,1635.6,0,0,15,6,3,91,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3606.235,3687.205,3934.445,3809.425,3570.2533333333336,352.39404896664934,1
2024-03-31 16:00:00+00:00,3643.77,0,1629.195,0,0,16,6,3,91,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3598.3,3755.945,4025.93,3892.42,3565.579375,350.5632124426044,1
2024-03-31 17:00:00+00:00,3670.92,0,1492.0100000000002,0,0,17,6,3,91,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3643.77,3975.965,4211.9,4058.6,3552.869166666667,340.4203358690498,1
2024-03-31 18:00:00+00:00,3717.235,0,1271.91,0,0,18,6,3,91,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3670.92,4080.995,4372.58,4204.575000000001,3537.7125,323.5646537737826,1
2024-03-31 19:00:00+00:00,3771.105,0,1243.2399999999998,0,0,19,6,3,91,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3717.235,4179.505,4455.465,4281.07,3520.6958333333337,298.0800008083286,1
2024-03-31 20:00:00+00:00,3742.215,0,1337.88,0,0,20,6,3,91,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3771.105,4102.545,,4142.165,3505.682083333333,275.73626200127734,1
2024-03-31 21:00:00+00:00,3538.01,0,1424.86,0,0,21,6,3,91,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3742.215,3874.125,4160.36,3914.55,3491.6772916666664,264.51669405681605,1
2024-03-31 22:00:00+00:00,3329.23,0,1476.58,0,0,22,6,3,91,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3538.01,3659.855,3878.29,3641.44,3477.9012500000003,263.9861286056635,1
2024-03-31 23:00:00+00:00,3239.53,0,1499.73,0,0,23,6,3,91,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,3329.23,3508.295,3679.695,3469.075,3466.7027083333337,268.30602635870866,1
2024-04-01 00:00:00+00:00,3128.115,0,1464.285,0,0,0,0,4,92,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,3239.53,3370.395,3523.07,3302.76,3456.607708333333,276.519320175644,1
2024-04-01 01:00:00+00:00,3045.585,0,1373.015,0,0,1,0,4,92,0.2588190451025207,0.9659258262890684,0.0,1.0,1.0,6.123233995736766e-17,3128.115,3270.955,3335.01,3153.205,3447.2172916666677,286.7360483205548,1
2024-04-01 02:00:00+00:00,2980.3450000000003,0,1465.795,0,0,2,0,4,92,0.4999999999999999,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,3045.585,3167.09,3253.775,3111.8050000000003,3439.43625,297.0177332513535,1
2024-04-01 03:00:00+00:00,2947.67,0,1425.12,0,0,3,0,4,92,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,6.123233995736766e-17,2980.3450000000003,3054.945,3177.73,3074.79,3434.966458333334,303.78555832836946,1
2024-04-01 04:00:00+00:00,2963.675,0,1448.065,0,0,4,0,4,92,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,2947.67,2989.395,3106.11,3045.2,3433.894791666667,305.46646128248585,1
