timestamp_utc,load_mw,load_missing_flag,wind_onshore_mw,wind_missing_flag_raw,wind_missing_flag_postfill,hour_of_day,day_of_week,month,day_of_year,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,load_lag_1,load_lag_24,load_lag_48,load_lag_168,load_rollmean_24,load_rollstd_24,target_available_for_training,temp_2m_c,rel_humidity_2m_pct,wind_speed_10m_ms,wind_direction_10m_deg,surface_pressure_kpa,precipitation_mm_hr,allsky_surface_solar_downward_wm2,temp_2m_c_missing_flag_raw,rel_humidity_2m_pct_missing_flag_raw,wind_speed_10m_ms_missing_flag_raw,wind_direction_10m_deg_missing_flag_raw,surface_pressure_kpa_missing_flag_raw,precipitation_mm_hr_missing_flag_raw,allsky_surface_solar_downward_wm2_missing_flag_raw,temp_2m_c_missing_flag_postfill,rel_humidity_2m_pct_missing_flag_postfill,wind_speed_10m_ms_missing_flag_postfill,wind_direction_10m_deg_missing_flag_postfill,surface_pressure_kpa_missing_flag_postfill,precipitation_mm_hr_missing_flag_postfill,allsky_surface_solar_downward_wm2_missing_flag_postfill,load_target_t_plus_1,target_available_t_plus_1
2024-01-01 00:00:00+00:00,3437.865,0,2245.5200000000004,0,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,1,6.11,93.27,10.61,274.0,98.85,1.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3295.3450000000003,1
2024-01-01 01:00:00+00:00,3295.3450000000003,0,2084.085,0,0,1,0,1,1,0.2588190451025207,0.9659258262890684,0.0,1.0,0.0,1.0,3437.865,,,,,,1,5.93,93.68,9.97,268.2,98.94,1.16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3165.5550000000003,1
2024-01-01 02:00:00+00:00,3165.5550000000003,0,1830.875,0,0,2,0,1,1,0.4999999999999999,0.8660254037844387,0.0,1.0,0.0,1.0,3295.3450000000003,,,,,,1,5.83,93.72,9.68,263.4,99.03,1.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3050.325,1
2024-01-01 03:00:00+00:00,3050.325,0,1514.15,0,0,3,0,1,1,0.7071067811865476,0.7071067811865476,0.0,1.0,0.0,1.0,3165.5550000000003,,,,,,1,5.65,93.57,9.32,258.8,99.08,0.76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2941.29,1
2024-01-01 04:00:00+00:00,2941.29,0,1294.495,0,0,4,0,1,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,3050.325,,,,,,1,5.43,93.11,9.08,256.8,99.13,0.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2917.4,1
2024-01-01 05:00:00+00:00,2917.4,0,1139.925,0,0,5,0,1,1,0.9659258262890684,0.2588190451025207,0.0,1.0,0.0,1.0,2941.29,,,,,,1,5.18,92.47,8.67,257.1,99.18,0.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2981.4,1
2024-01-01 06:00:00+00:00,2981.4,0,1016.105,0,0,6,0,1,1,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,2917.4,,,,,,1,4.78,93.45,7.55,253.5,99.21,0.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076.58,1
2024-01-01 07:00:00+00:00,3076.58,0,794.05,0,0,7,0,1,1,0.9659258262890684,-0.2588190451025206,0.0,1.0,0.0,1.0,2981.4,,,,,,1,4.38,94.6,6.63,245.3,99.22,0.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133.66,1
2024-01-01 08:00:00+00:00,3133.66,0,756.4200000000001,0,0,8,0,1,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,1.0,3076.58,,,,,,1,4.19,95.12,6.14,236.5,99.25,0.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3267.395,1
2024-01-01 09:00:00+00:00,3267.395,0,1085.225,0,0,9,0,1,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0,3133.66,,,,,,1,4.39,94.55,5.3,224.7,99.25,0.17,26.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3512.445,1
2024-01-01 10:00:00+00:00,3512.445,0,1409.33,0,0,10,0,1,1,0.4999999999999999,-0.8660254037844387,0.0,1.0,0.0,1.0,3267.395,,,,,,1,5.16,92.98,4.7,206.0,99.21,0.94,70.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3738.85,1
2024-01-01 11:00:00+00:00,3738.85,0,1765.4250000000002,0,0,11,0,1,1,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,1.0,3512.445,,,,,,1,5.82,92.19,4.76,184.8,99.15,3.42,97.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3983.305,1
2024-01-01 12:00:00+00:00,3983.305,0,2103.0950000000003,0,0,12,0,1,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,3738.85,,,,,,1,6.23,92.15,5.48,165.2,99.01,9.4,104.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4135.25,1
2024-01-01 13:00:00+00:00,4135.25,0,2213.755,0,0,13,0,1,1,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.0,1.0,3983.305,,,,,,1,6.49,93.76,6.55,149.3,98.82,15.81,32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4186.389999999999,1
2024-01-01 14:00:00+00:00,4186.389999999999,0,2508.29,0,0,14,0,1,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,4135.25,,,,,,1,6.85,95.07,7.87,140.0,98.6,21.33,32.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4196.96,1
2024-01-01 15:00:00+00:00,4196.96,0,2680.525,0,0,15,0,1,1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,1.0,4186.389999999999,,,,,,1,7.53,94.88,9.21,137.3,98.34,22.24,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303.469999999999,1
2024-01-01 16:00:00+00:00,4303.469999999999,0,2751.46,0,0,16,0,1,1,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,1.0,4196.96,,,,,,1,8.43,94.94,9.48,134.8,98.07,36.43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4464.27,1
2024-01-01 17:00:00+00:00,4464.27,0,2897.485,0,0,17,0,1,1,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.0,1.0,4303.469999999999,,,,,,1,9.14,95.11,9.4,139.1,97.83,55.31,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4373.91,1
2024-01-01 18:00:00+00:00,4373.91,0,2934.81,0,0,18,0,1,1,-1.0,-1.8369701987210287e-16,0.0,1.0,0.0,1.0,4464.27,,,,,,1,9.42,94.72,8.56,154.4,97.62,46.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4183.885,1
2024-01-01 19:00:00+00:00,4183.885,0,2880.735,0,0,19,0,1,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,1.0,4373.91,,,,,,1,9.57,94.57,7.65,185.4,97.52,19.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004.33,1
2024-01-01 20:00:00+00:00,4004.33,0,2789.61,0,0,20,0,1,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,4183.885,,,,,,1,9.77,94.18,8.31,221.9,97.49,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.25,1
2024-01-01 21:00:00+00:00,3760.25,0,2593.975,0,0,21,0,1,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,1.0,4004.33,,,,,,1,9.84,93.53,9.95,238.6,97.53,0.91,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3533.0950000000003,1
2024-01-01 22:00:00+00:00,3533.0950000000003,0,2426.71,0,0,22,0,1,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0,3760.25,,,,,,1,9.74,91.38,10.79,246.4,97.59,0.18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352.74,1
2024-01-01 23:00:00+00:00,3352.74,0,2141.95,0,0,23,0,1,1,-0.2588190451025215,0.965925826289068,0.0,1.0,0.0,1.0,3533.0950000000003,,,,3624.831875,514.0126177414501,1,9.49,91.4,10.59,248.7,97.64,0.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208.065,1
2024-01-02 00:00:00+00:00,3208.065,0,1875.215,0,0,0,1,1,2,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,3352.74,3437.865,,,3615.256875,519.7551270546469,1,9.27,92.52,10.32,248.2,97.67,0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3026.815,1
2024-01-02 01:00:00+00:00,3026.815,0,1690.625,0,0,1,1,1,2,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.0,1.0,3208.065,3295.3450000000003,,,3604.068125,529.7357723530305,1,9.05,93.79,9.44,244.1,97.69,0.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2965.6,1
2024-01-02 02:00:00+00:00,2965.6,0,1341.88,0,0,2,1,1,2,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0,3026.815,3165.5550000000003,,,3595.736666666666,538.4333798697577,1,8.95,94.17,8.57,235.8,97.7,0.09,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887.94,1
2024-01-02 03:00:00+00:00,2887.94,0,1110.695,0,0,3,1,1,2,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.0,1.0,2965.6,3050.325,,,3588.970625,546.5442874121484,1,8.59,95.23,7.7,225.5,97.69,0.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2852.84,1
2024-01-02 04:00:00+00:00,2852.84,0,991.545,0,0,4,1,1,2,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0,2887.94,2941.29,,,3585.285208333333,551.3784018385966,1,8.51,95.73,7.63,216.3,97.68,0.08,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906.66,1
2024-01-02 05:00:00+00:00,2906.66,0,879.175,0,0,5,1,1,2,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,0.0,1.0,2852.84,2917.4,,,3584.837708333333,551.9480907401471,1,8.75,95.65,7.31,208.0,97.62,0.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3138.74,1
2024-01-02 06:00:00+00:00,3138.74,0,1060.785,0,0,6,1,1,2,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.0,1.0,2906.66,2981.4,,,3591.3935416666664,545.3642015951141,1,8.64,95.59,6.54,200.7,97.54,2.41,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511.4,1
2024-01-02 07:00:00+00:00,3511.4,0,998.38,0,0,7,1,1,2,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.0,1.0,3138.74,3076.58,,,3609.511041666666,534.6350529932404,1,8.71,95.36,6.32,193.7,97.48,4.77,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3836.665,1
2024-01-02 08:00:00+00:00,3836.665,0,1035.905,0,0,8,1,1,2,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.0,1.0,3511.4,3133.66,,,3638.802916666667,526.6286989073631,1,8.75,95.16,5.91,187.8,97.41,11.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4070.645,1
2024-01-02 09:00:00+00:00,4070.645,0,1131.1750000000002,0,0,9,1,1,2,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.0,1.0,3836.665,3267.395,,,3672.271666666666,527.5220605621246,1,8.78,94.5,5.23,186.1,97.35,13.72,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246.860000000001,1
2024-01-02 10:00:00+00:00,4246.860000000001,0,1371.075,0,0,10,1,1,2,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0,4070.645,3512.445,,,3702.8722916666666,539.0233798328937,1,8.78,93.22,4.14,188.9,97.3,17.59,36.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4377.93,1
2024-01-02 11:00:00+00:00,4377.93,0,1648.27,0,0,11,1,1,2,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.0,1.0,4246.860000000001,3738.85,,,3729.500625,556.3840388954696,1,8.8,92.36,3.27,201.9,97.25,20.8,57.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4484.870000000001,1
2024-01-02 12:00:00+00:00,4484.870000000001,0,2125.425,0,0,12,1,1,2,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,4377.93,3983.305,,,3750.3991666666666,575.4256581694195,1,8.84,92.35,3.61,229.6,97.21,23.76,69.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4522.15,1
2024-01-02 13:00:00+00:00,4522.15,0,2279.9300000000003,0,0,13,1,1,2,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.0,1.0,4484.870000000001,4135.25,,,3766.52,591.8610978441681,1,8.89,92.57,4.98,242.0,97.2,23.67,24.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4487.18,1
2024-01-02 14:00:00+00:00,4487.18,0,2457.925,0,0,14,1,1,2,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,4522.15,4186.389999999999,,,3779.052916666667,604.1947606721953,1,8.93,93.0,6.4,242.4,97.2,18.95,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4502.48,1
2024-01-02 15:00:00+00:00,4502.48,0,2367.41,0,0,15,1,1,2,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.0,1.0,4487.18,4196.96,,,3791.782916666667,616.47635618633,1,8.83,93.92,7.27,242.7,97.22,9.43,16.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4625.4,1
2024-01-02 16:00:00+00:00,4625.4,0,2385.3050000000003,0,0,16,1,1,2,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.0,1.0,4502.48,4303.469999999999,,,3805.196666666666,631.4154812724971,1,8.65,94.45,7.99,246.8,97.28,3.89,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4893.685,1
2024-01-02 17:00:00+00:00,4893.685,0,2103.52,0,0,17,1,1,2,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.0,1.0,4625.4,4464.27,,,3823.088958333333,656.4897662849821,1,8.5,94.38,8.93,253.6,97.38,1.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4869.6,1
2024-01-02 18:00:00+00:00,4869.6,0,1813.23,0,0,18,1,1,2,-1.0,-1.8369701987210287e-16,0.7818314824680298,0.6234898018587336,0.0,1.0,4893.685,4373.91,,,3843.7427083333337,681.8790020007356,1,8.29,94.39,8.81,256.7,97.45,0.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646.225,1
2024-01-02 19:00:00+00:00,4646.225,0,1529.63,0,0,19,1,1,2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.0,1.0,4869.6,4183.885,,,3863.006875,698.2409837690774,1,8.11,94.6,8.06,252.8,97.5,0.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4434.67,1
2024-01-02 20:00:00+00:00,4434.67,0,1239.65,0,0,20,1,1,2,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0,4646.225,4004.33,,,3880.937708333333,707.4922334970537,1,7.84,95.22,7.21,244.8,97.54,0.35,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4204.379999999999,1
2024-01-02 21:00:00+00:00,4204.379999999999,0,1147.545,0,0,21,1,1,2,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.0,1.0,4434.67,3760.25,,,3899.443125,710.0021914522396,1,7.63,95.43,6.75,237.2,97.57,0.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3941.83,1
2024-01-02 22:00:00+00:00,3941.83,0,1175.005,0,0,22,1,1,2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.0,1.0,4204.379999999999,3533.0950000000003,,,3916.47375,705.7218401076236,1,7.39,96.28,6.32,232.3,97.6,0.33,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.03,1
2024-01-02 23:00:00+00:00,3731.03,0,1078.725,0,0,23,1,1,2,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,0.0,1.0,3941.83,3352.74,,,3932.2358333333336,696.7510710100287,1,7.27,96.63,5.84,228.6,97.61,0.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3517.4750000000004,1
2024-01-03 00:00:00+00:00,3517.4750000000004,0,1005.9,0,0,0,2,1,3,0.0,1.0,0.9749279121818236,-0.2225209339563143,0.0,1.0,3731.03,3208.065,3437.865,,3945.127916666667,685.5414070342603,1,7.27,96.64,5.28,224.5,97.63,0.29,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3322.87,1
2024-01-03 01:00:00+00:00,3322.87,0,953.475,0,0,1,2,1,3,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.0,1.0,3517.4750000000004,3026.815,3295.3450000000003,,3957.4635416666665,670.8040521229123,1,7.32,96.63,4.95,221.2,97.64,0.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208.585,1
2024-01-03 02:00:00+00:00,3208.585,0,813.05,0,0,2,2,1,3,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.0,1.0,3322.87,2965.6,3165.5550000000003,,3967.5879166666673,656.8720830256932,1,7.42,96.6,4.59,219.1,97.66,1.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154.72,1
2024-01-03 03:00:00+00:00,3154.72,0,768.1800000000001,0,0,3,2,1,3,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.2225209339563143,0.0,1.0,3208.585,2887.94,3050.325,,3978.70375,639.8440915231334,1,7.49,96.46,4.45,221.7,97.68,3.07,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100.92,1
2024-01-03 04:00:00+00:00,3100.92,0,817.75,0,0,4,2,1,3,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0,1.0,3154.72,2852.84,2941.29,,3989.040416666666,622.6374973500547,1,7.61,96.12,4.61,232.5,97.68,5.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3139.545,1
2024-01-03 05:00:00+00:00,3139.545,0,889.455,0,0,5,2,1,3,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,0.0,1.0,3100.92,2906.66,2917.4,,3998.743958333334,606.6449684696303,1,7.63,95.71,4.65,242.7,97.71,5.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3354.715,1
2024-01-03 06:00:00+00:00,3354.715,0,988.835,0,0,6,2,1,3,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,0.0,1.0,3139.545,3138.74,2981.4,,4007.7429166666666,594.819652956504,1,7.63,95.45,4.87,252.3,97.74,4.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707.24,1
2024-01-03 07:00:00+00:00,3707.24,0,950.24,0,0,7,2,1,3,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.0,1.0,3354.715,3511.4,3076.58,,4015.9029166666674,589.0296850530799,1,7.53,95.56,4.61,258.5,97.79,2.97,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4029.39,1
2024-01-03 08:00:00+00:00,4029.39,0,962.245,0,0,8,2,1,3,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,0.0,1.0,3707.24,3836.665,3133.66,,4023.933125,587.7923086261217,1,7.54,95.71,4.7,264.0,97.86,2.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4277.424999999999,1
2024-01-03 09:00:00+00:00,4277.424999999999,0,1069.16,0,0,9,2,1,3,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,0.0,1.0,4029.39,4070.645,3267.395,,4032.548958333333,590.0180507647323,1,7.7,95.79,5.1,267.8,97.95,2.74,25.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4409.04,1
2024-01-03 10:00:00+00:00,4409.04,0,1084.405,0,0,10,2,1,3,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,0.0,1.0,4277.424999999999,4246.860000000001,3512.445,,4039.306458333334,593.4977475424796,1,7.81,95.91,5.29,269.4,98.05,1.71,70.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4457.175,1
2024-01-03 11:00:00+00:00,4457.175,0,1170.0500000000002,0,0,11,2,1,3,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,0.0,1.0,4409.04,4377.93,3738.85,,4042.6083333333336,595.6799846223715,1,7.93,95.95,5.39,270.1,98.14,1.16,104.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497.905,1
2024-01-03 12:00:00+00:00,4497.905,0,1390.275,0,0,12,2,1,3,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,0.0,1.0,4457.175,4484.870000000001,3983.305,,4043.1514583333337,596.1065489481442,1,8.1,95.78,5.48,270.9,98.21,0.99,110.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4541.77,1
2024-01-03 13:00:00+00:00,4541.77,0,1496.33,0,0,13,2,1,3,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,0.0,1.0,4497.905,4522.15,4135.25,,4043.968958333333,596.805052100765,1,8.26,95.52,5.38,271.7,98.27,0.86,108.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4504.0650000000005,1
2024-01-03 14:00:00+00:00,4504.0650000000005,0,1836.78,0,0,14,2,1,3,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,0.0,1.0,4541.77,4487.18,4186.389999999999,,4044.6725,597.3599408593423,1,8.26,95.44,4.98,269.5,98.33,1.02,80.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4507.145,1
2024-01-03 15:00:00+00:00,4507.145,0,2101.285,0,0,15,2,1,3,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,0.0,1.0,4504.0650000000005,4502.48,4196.96,,4044.866875,597.5161222180207,1,8.03,95.26,4.69,266.5,98.41,1.09,35.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4643.015,1
2024-01-03 16:00:00+00:00,4643.015,0,2097.6000000000004,0,0,16,2,1,3,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,0.0,1.0,4507.145,4625.4,4303.469999999999,,4045.600833333333,598.2705661242063,1,7.9,94.72,4.71,262.1,98.49,1.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4968.0,1
2024-01-03 17:00:00+00:00,4968.0,0,2281.66,0,0,17,2,1,3,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,0.0,1.0,4643.015,4893.685,4464.27,,4048.697291666667,603.0242540474791,1,8.01,93.79,5.01,260.6,98.56,1.82,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4944.715,1
2024-01-03 18:00:00+00:00,4944.715,0,2244.645,0,0,18,2,1,3,-1.0,-1.8369701987210287e-16,0.9749279121818236,-0.2225209339563143,0.0,1.0,4968.0,4869.6,4373.91,,4051.827083333333,607.64732173594,1,7.96,93.74,5.31,258.7,98.64,1.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746.675,1
2024-01-03 19:00:00+00:00,4746.675,0,2164.485,0,0,19,2,1,3,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,0.0,1.0,4944.715,4646.225,4183.885,,4056.0125,612.2480129017754,1,7.87,94.38,5.81,254.7,98.7,1.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4496.03,1
2024-01-03 20:00:00+00:00,4496.03,0,2070.0550000000003,0,0,20,2,1,3,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0.0,1.0,4746.675,4434.67,4004.33,,4058.569166666666,614.0235264889145,1,8.0,94.34,6.53,255.5,98.77,1.79,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4239.299999999999,1
2024-01-03 21:00:00+00:00,4239.299999999999,0,2138.475,0,0,21,2,1,3,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0.0,1.0,4496.03,4204.379999999999,3760.25,,4060.0241666666666,614.425306646056,1,8.06,94.45,7.38,255.2,98.82,2.37,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3961.05,1
2024-01-03 22:00:00+00:00,3961.05,0,2052.235,0,0,22,2,1,3,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0.0,1.0,4239.299999999999,3941.83,3533.0950000000003,,4060.825,614.2770637417035,1,7.85,94.68,7.81,251.8,98.88,3.36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730.075,1
2024-01-03 23:00:00+00:00,3730.075,0,2019.915,0,0,23,2,1,3,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0.0,1.0,3961.05,3731.03,3352.74,,4060.785208333333,614.2993865893761,1,7.49,94.67,8.23,248.9,98.95,2.65,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3554.285,1
2024-01-04 00:00:00+00:00,3554.285,0,1959.875,0,0,0,3,1,4,0.0,1.0,0.4338837391175582,-0.900968867902419,0.0,1.0,3730.075,3517.4750000000004,3208.065,,4062.318958333333,612.9283225559557,1,7.15,94.6,8.52,247.7,99.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3373.255,1
2024-01-04 01:00:00+00:00,3373.255,0,1939.84,0,0,1,3,1,4,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0.0,1.0,3554.285,3322.87,3026.815,,4064.418333333333,610.3664101705559,1,6.83,94.98,8.52,247.3,99.04,1.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266.37,1
2024-01-04 02:00:00+00:00,3266.37,0,1806.39,0,0,2,3,1,4,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0.0,1.0,3373.255,3208.585,2965.6,,4066.826041666666,606.948027133508,1,6.52,95.27,8.28,247.9,99.07,1.71,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3185.54,1
2024-01-04 03:00:00+00:00,3185.54,0,1657.545,0,0,3,3,1,4,0.7071067811865476,0.7071067811865476,0.4338837391175582,-0.900968867902419,0.0,1.0,3266.37,3154.72,2887.94,,4068.1102083333335,604.9636695424425,1,6.2,95.76,8.07,247.2,99.1,1.21,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149.53,1
2024-01-04 04:00:00+00:00,3149.53,0,1442.94,0,0,4,3,1,4,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,0.0,1.0,3185.54,3100.92,2852.84,,4070.135625,601.6570667843497,1,5.89,96.17,8.01,244.2,99.14,0.95,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3196.5950000000003,1
